,Obj ID,LS Best Per,LS Max Pow,ACF Best Per,ACF Max Pow,BLS Best Per,BLS Max Pow,Filename
42,TIC 158393140,0.43857390463442175,0.46732057729134374,0.8768026759804108,909.4931957440356,0.8770966121978745,0.9114880849081268,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000158393140-0188-s_lc.fits
43,TIC 158579379,0.0013926805900287642,0.3680817077643003,1.0143331370241317,400.27763091446394,1.0138706032148548,0.8601176254187227,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000158579379-0177-s_lc.fits
44,TIC 159298033,0.0006941586556010917,0.3314609109521688,1.7246652067365418,28532.048523866888,1.724976220924873,0.9226220364018409,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000159298033-0188-s_lc.fits
45,TIC 159464498,0.000694099635756521,0.076938802401151,5.6605430782853405,377.99050425508693,5.664504774270654,0.6825307770398304,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000159464498-0188-s_lc.fits
46,TIC 159510109,0.0006945428387092487,0.020357337962582708,10.444900919401732,1137.6683926790972,7.845736355891404,0.06497077637483392,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000159510109-0188-s_lc.fits
47,TIC 160228595,1.0464102259459773,0.16685255394928195,2.092724121160214,4510.200681585362,2.092314954710673,0.821833567572628,/astro/store/epyc2/projects2/tess/sector021/tess2020020091053-s0021-0000000160228595-0167-s_lc.fits
48,TIC 160472514,0.000694276259522851,0.4778491894852021,6.180971413696425,4195.756454944902,6.166539791738614,0.7498206177883933,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000160472514-0188-s_lc.fits
49,TIC 160585813,0.0006947865905855175,0.20309410391932028,1.382051165537192,275.365827919289,2.763840478696693,0.6522306377211002,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000160585813-0188-s_lc.fits
50,TIC 160603897,0.0006953051039071417,0.22309314692806426,1.1101475059381822,1197.463136661063,1.110399451587,0.9329744125319719,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000160603897-0188-s_lc.fits
51,TIC 160618494,0.0006942143382146472,0.09987185585954933,4.2614374639786465,1927.0492161012141,4.261740913947733,0.8243127702204862,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000160618494-0188-s_lc.fits
52,TIC 161577376,0.0006943700797934198,0.14554828533031722,8.278975787221217,96.16963773322524,8.282386927456173,0.456096896278781,/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000161577376-0126-s_lc.fits
53,TIC 161638713,0.0006946633691598257,0.11486945052300296,6.3118698994271245,1369.8725735036721,6.307454942437744,0.4773223199922623,/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000161638713-0126-s_lc.fits
54,TIC 161668117,0.001388625618669196,0.8005764763613796,7.823178360115081,2449.9097858004147,7.80604630172752,0.6248901372991006,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000161668117-0180-s_lc.fits
55,TIC 161687311,0.0006932553135396313,0.6903636442192019,0.8166084111819818,8058.46994544461,0.816651790866672,0.8307142122482425,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000161687311-0180-s_lc.fits
56,TIC 161744580,0.0013893793834169024,0.2568959961445909,3.7684634147343847,1223.4097703327284,3.7714726718083966,0.8444509545845462,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000161744580-0180-s_lc.fits
57,TIC 164557531,0.0006940974228751546,0.2670966148692115,2.697064437028326,2412.8078569699414,2.696556849605713,0.8627318050387036,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000164557531-0188-s_lc.fits
58,TIC 165453878,0.0006946242250874031,0.34989633461766034,2.708830622673415,326.1016111069184,2.7076154933238286,0.7120705589062,/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000165453878-0174-s_lc.fits
59,TIC 165470014,0.0013892979423090377,0.044306558628144616,7.239461432097526,871.5624580916499,4.463738786818794,0.1445413326138253,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000165470014-0177-s_lc.fits
60,TIC 165626871,0.0013893641891356324,0.06891842146351325,8.25354265188921,1339.615948157616,16.514401760211058,0.4153796177187454,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000165626871-0177-s_lc.fits
61,TIC 165721304,0.000694419351813355,0.01424037996068475,12.532650398982206,4477.617270484414,13.120920120898518,0.008139903244883924,/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000165721304-0174-s_lc.fits
62,TIC 165991532,0.0006943067210200348,0.0628367423865798,12.41759274137575,11381.84941109957,14.391465111431899,0.02778896221864165,/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000165991532-0174-s_lc.fits
63,TIC 166090445,0.0013892147607194448,0.09207884459944778,2.6616515275197306,564.247194716267,2.6624321184799555,0.4397572203147258,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000166090445-0177-s_lc.fits
64,TIC 167304040,0.0006942759137220767,0.17828117372050595,5.818038325341062,2237.4722278851245,5.813136862462443,0.6479490821070508,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000167304040-0146-s_lc.fits
65,TIC 167692429,0.0006945315521937922,0.10298958263739702,10.265159786105848,2120.3046088559745,10.261669576860868,0.6120209436508744,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000167692429-0146-s_lc.fits
66,TIC 167795859,0.0006942796342071621,0.06867113973620856,3.1069815776140763,193.3588520395323,3.107592760608213,0.6381664038911835,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000167795859-0146-s_lc.fits
67,TIC 177077475,0.0006945517969274658,0.41501646312921586,11.571254538406903,50.82637734546792,0.12430379377769896,0.6737953432069244,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000177077475-0146-s_lc.fits
68,TIC 177308817,0.0006943687458272009,0.012862075888661673,13.440764761517311,56.33182844344655,8.04918303949512,0.03374088075456768,/astro/store/epyc2/projects2/tess/sector013/tess2019169103026-s0013-0000000177308817-0146-s_lc.fits
69,TIC 1883519478,0.0006947101096161334,0.08874446665885821,7.6416017447625695,44155.86420108872,7.641065621532334,0.6061201425151564,/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000001883519478-0177-s_lc.fits
70,TIC 188816156,0.29427759784283475,0.48517898357964345,0.29444645796353114,1577.7760451643235,0.5888813182755257,0.9365075899806599,/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000188816156-0188-s_lc.fits
71,TIC 193948188,0.0013895595493305943,0.23041665295125982,5.619272636177743,144.06048686869983,5.617921199984721,0.6394954144018086,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000193948188-0180-s_lc.fits
72,TIC 193971913,0.001389879163666905,0.11935268227733498,3.7930134841491148,482.51032834609356,3.7929661165067046,0.8247887571333159,/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000193971913-0180-s_lc.fits
73,TIC 198011271,0.9645608359180532,0.21402937653017406,0.966872560822133,4577.255563397316,1.9325836610059923,0.677454214385555,/astro/store/epyc2/projects2/tess/sector005/tess2018319095959-s0005-0000000198011271-0125-s_lc.fits
